sentid, sentlen, numents, percentcorrect_spacy, percentcorrect_stanza
7266,2,0,0,0
7267,12,0,0,0
7268,2,0,0,0
7269,4,0,0,0
7270,15,2,1.0,1.0
7271,14,0,0,0
7272,14,0,0,0
7273,16,0,0,0
7274,2,0,0,0
7275,2,0,0,0
7276,6,0,0,0
7277,12,0,0,0
7278,6,0,0,0
7279,12,0,0,0
7280,2,0,0,0
7281,15,0,0,0
7282,2,0,0,0
7283,1,0,0,0
7284,3,0,0,0
7285,1,0,0,0
7286,12,0,0,0
7287,12,0,0,0
7288,6,0,0,0
7289,8,0,0,0
7290,6,0,0,0
7291,2,0,0,0
7292,17,0,0,0
7293,6,0,0,0
7294,2,0,0,0
7295,2,0,0,0
7296,6,0,0,0
7297,6,0,0,0
7298,5,1,1.0,1.0
7299,2,0,0,0
7300,2,0,0,0
7301,14,2,0.0,0.0
7302,5,0,0,0
7303,2,0,0,0
7304,23,0,0,0
7305,2,0,0,0
7306,9,2,1.0,1.0
7307,11,1,1.0,1.0
7308,2,0,0,0
7309,6,0,0,0
7310,2,0,0,0
7311,2,0,0,0
7312,5,0,0,0
7313,3,0,0,0
7314,2,0,0,0
7315,2,0,0,0
7316,5,0,0,0
7317,11,1,0.0,0.0
7318,1,0,0,0
7319,4,0,0,0
7320,8,0,0,0
7321,15,0,0,0
7322,2,0,0,0
7323,14,0,0,0
7324,2,0,0,0
7325,1,0,0,0
7326,3,0,0,0
7327,5,0,0,0
7328,3,0,0,0
7329,8,1,1.0,1.0
7330,10,0,0,0
7331,4,0,0,0
7332,2,0,0,0
7333,22,3,1.0,0.6666666666666666
7334,6,1,0.0,1.0
7335,27,3,0.3333333333333333,0.6666666666666666
7336,15,2,1.0,1.0
7337,31,2,0.5,0.5
7338,10,1,1.0,1.0
7339,37,0,0,0
7340,15,0,0,0
7341,6,0,0,0
7342,1,0,0,0
7343,59,7,1.0,1.0
7344,89,10,0.8,0.9
7345,61,4,1.0,1.0
7346,69,6,1.0,1.0
7347,29,4,1.0,1.0
7348,17,3,1.0,0.3333333333333333
7349,23,2,1.0,1.0
7350,23,3,1.0,1.0
7351,27,2,1.0,1.0
7352,41,4,0.75,1.0
7353,44,3,1.0,1.0
7354,4,1,1.0,1.0
7355,26,2,0.5,1.0
7356,7,0,0,0
7357,5,1,1.0,1.0
7358,3,0,0,0
7359,9,2,0.0,0.0
7360,2,0,0,0
7361,8,1,0.0,0.0
7362,4,1,0.0,0.0
7363,11,1,0.0,1.0
7364,26,2,0.0,0.5
7365,24,1,1.0,1.0
7366,17,1,1.0,1.0
7367,12,0,0,0
7368,2,1,1.0,1.0
7369,13,2,0.0,0.5
7370,33,4,0.5,0.75
7371,22,2,1.0,1.0
7372,7,0,0,0
7373,22,2,1.0,1.0
7374,33,0,0,0
7375,4,1,1.0,1.0
7376,47,2,1.0,0.5
7377,25,0,0,0
7378,15,2,1.0,0.5
7379,26,2,1.0,1.0
7380,2,0,0,0
7381,2,1,1.0,1.0
7382,5,0,0,0
7383,23,2,0.0,1.0
7384,37,3,0.6666666666666666,1.0
7385,24,3,0.6666666666666666,0.6666666666666666
7386,7,0,0,0
7387,46,4,1.0,0.5
7388,52,5,0.8,0.8
7389,13,1,1.0,1.0
7390,17,1,1.0,0.0
7391,4,1,0.0,0.0
7392,10,0,0,0
7393,4,1,0.0,0.0
7394,10,0,0,0
7395,4,1,0.0,0.0
7396,12,1,1.0,1.0
7397,8,0,0,0
7398,9,0,0,0
7399,1,1,1.0,0.0
7400,9,2,1.0,0.0
7401,29,2,1.0,1.0
7402,12,0,0,0
7403,12,1,0.0,1.0
7404,4,1,1.0,1.0
7405,13,1,1.0,1.0
7406,12,0,0,0
7407,9,1,1.0,1.0
7408,7,1,0.0,1.0
7409,6,1,0.0,0.0
7410,14,1,1.0,0.0
7411,29,3,1.0,0.6666666666666666
7412,19,0,0,0
7413,7,0,0,0
7414,23,2,0.5,1.0
7415,1,1,0.0,0.0
7416,17,3,1.0,1.0
7417,16,3,0.6666666666666666,0.6666666666666666
7418,8,2,0.0,0.5
7419,13,3,1.0,1.0
7420,8,0,0,0
7421,12,1,1.0,1.0
7422,20,1,1.0,1.0
7423,43,4,1.0,1.0
7424,9,1,1.0,1.0
7425,23,1,1.0,1.0
7426,12,0,0,0
7427,19,0,0,0
7428,9,0,0,0
7429,39,1,0.0,1.0
7430,20,2,0.5,1.0
7431,62,3,0.6666666666666666,0.6666666666666666
7432,40,1,1.0,1.0
7433,30,2,0.5,0.5
7434,14,2,1.0,1.0
7435,44,3,1.0,1.0
7436,12,1,1.0,1.0
7437,8,1,1.0,1.0
7438,7,1,1.0,1.0
7439,28,2,1.0,1.0
7440,16,1,1.0,1.0
7441,9,2,1.0,1.0
7442,26,2,1.0,1.0
7443,12,1,1.0,1.0
7444,29,2,0.5,1.0
7445,21,2,0.0,0.5
7446,13,0,0,0
7447,56,4,1.0,1.0
7448,34,4,0.5,0.75
7449,11,2,1.0,1.0
7450,39,2,1.0,1.0
7451,37,2,1.0,1.0
7452,23,2,1.0,1.0
7453,10,3,0.6666666666666666,1.0
7454,5,0,0,0
7455,9,0,0,0
7456,19,0,0,0
7457,41,2,1.0,1.0
7458,5,0,0,0
7459,27,1,0.0,1.0
7460,27,1,1.0,1.0
7461,16,2,1.0,1.0
7462,18,1,1.0,1.0
7463,37,0,0,0
7464,13,0,0,0
7465,21,1,1.0,1.0
7466,36,3,0.6666666666666666,1.0
7467,21,1,1.0,1.0
7468,10,1,1.0,1.0
7469,51,2,0.5,1.0
7470,15,1,1.0,1.0
7471,43,2,1.0,1.0
7472,10,1,1.0,1.0
7473,17,1,0.0,1.0
7474,7,1,0.0,1.0
7475,25,1,1.0,1.0
7476,11,1,1.0,1.0
7477,9,1,1.0,1.0
7478,52,3,0.3333333333333333,1.0
7479,41,5,0.8,1.0
7480,44,5,0.6,1.0
7481,16,1,1.0,1.0
7482,34,3,1.0,1.0
7483,41,2,1.0,0.5
7484,11,1,1.0,1.0
7485,32,2,1.0,1.0
7486,44,2,1.0,0.5
7487,9,1,1.0,1.0
7488,18,1,1.0,1.0
7489,25,3,0.6666666666666666,1.0
7490,6,0,0,0
7491,33,3,0.3333333333333333,0.3333333333333333
7492,12,1,1.0,1.0
7493,14,0,0,0
7494,39,4,1.0,1.0
7495,27,2,1.0,1.0
7496,13,1,1.0,1.0
7497,24,1,1.0,1.0
7498,14,1,1.0,1.0
7499,8,0,0,0
7500,34,2,0.5,1.0
7501,13,0,0,0
7502,16,1,1.0,1.0
7503,12,1,1.0,1.0
7504,11,1,1.0,1.0
7505,17,1,1.0,1.0
7506,13,0,0,0
7507,35,2,1.0,1.0
7508,22,2,1.0,1.0
7509,46,2,0.5,0.5
7510,35,1,1.0,1.0
7511,10,0,0,0
7512,19,1,1.0,1.0
7513,35,0,0,0
7514,26,1,1.0,1.0
7515,31,1,1.0,1.0
7516,11,1,1.0,1.0
7517,18,1,1.0,1.0
7518,21,0,0,0
7519,18,1,1.0,1.0
7520,23,3,1.0,1.0
7521,8,1,1.0,1.0
7522,17,1,1.0,1.0
7523,11,1,0.0,1.0
7524,26,2,1.0,1.0
7525,15,1,1.0,1.0
7526,25,3,0.6666666666666666,0.6666666666666666
7527,6,0,0,0
7528,25,2,1.0,1.0
7529,17,2,1.0,1.0
7530,16,1,1.0,1.0
7531,29,1,0.0,1.0
7532,46,4,1.0,1.0
7533,29,2,0.5,0.5
7534,11,0,0,0
7535,23,0,0,0
7536,1,0,0,0
7537,3,1,0.0,0.0
7538,1,0,0,0
7539,17,3,1.0,1.0
7540,2,1,1.0,0.0
7541,9,1,1.0,1.0
7542,16,0,0,0
7543,8,0,0,0
7544,31,2,0.5,0.5
7545,8,2,1.0,1.0
7546,5,0,0,0
7547,27,0,0,0
7548,36,3,1.0,1.0
7549,7,0,0,0
7550,1,1,0.0,0.0
7551,20,1,1.0,1.0
7552,23,0,0,0
7553,1,0,0,0
7554,1,1,0.0,0.0
7555,8,1,1.0,0.0
7556,23,0,0,0
7557,1,0,0,0
7558,6,1,1.0,1.0
7559,46,1,0.0,1.0
7560,42,1,1.0,1.0
7561,68,2,0.5,0.5
7562,1,0,0,0
7563,2,0,0,0
7564,15,1,0.0,1.0
7565,21,1,0.0,0.0
7566,18,0,0,0
7567,19,0,0,0
7568,37,1,1.0,1.0
7569,17,0,0,0
7570,16,0,0,0
7571,2,1,1.0,0.0
7572,18,1,1.0,1.0
7573,2,1,1.0,1.0
7574,27,1,0.0,0.0
7575,23,0,0,0
7576,1,0,0,0
7577,11,2,0.5,0.5
7578,2,1,0.0,1.0
7579,17,2,1.0,1.0
7580,39,4,0.75,1.0
7581,5,0,0,0
7582,24,2,0.5,0.5
7583,28,2,1.0,1.0
7584,6,0,0,0
7585,15,1,1.0,1.0
7586,31,0,0,0
7587,25,3,1.0,1.0
7588,25,0,0,0
7589,26,0,0,0
7590,11,0,0,0
7591,56,4,1.0,1.0
7592,16,0,0,0
7593,50,4,0.5,0.75
7594,9,0,0,0
7595,25,2,1.0,1.0
7596,25,2,0.5,1.0
7597,23,1,1.0,1.0
7598,26,0,0,0
7599,30,3,1.0,1.0
7600,20,1,1.0,1.0
7601,15,0,0,0
7602,24,0,0,0
7603,35,1,0.0,1.0
7604,32,0,0,0
7605,22,1,1.0,1.0
7606,16,0,0,0
7607,30,1,1.0,1.0
7608,9,0,0,0
7609,7,0,0,0
7610,9,0,0,0
7611,7,0,0,0
7612,2,1,1.0,1.0
7613,29,1,1.0,1.0
7614,10,0,0,0
7615,28,4,1.0,1.0
7616,13,0,0,0
7617,35,4,1.0,1.0
7618,35,2,1.0,1.0
7619,11,0,0,0
7620,4,0,0,0
7621,14,0,0,0
7622,33,3,1.0,1.0
7623,25,1,1.0,1.0
7624,26,1,0.0,1.0
7625,6,0,0,0
7626,18,2,0.0,1.0
7627,37,2,1.0,1.0
7628,16,2,0.0,1.0
7629,10,2,0.0,1.0
7630,29,1,1.0,1.0
7631,46,0,0,0
7632,11,0,0,0
7633,23,2,0.0,1.0
7634,20,1,1.0,1.0
7635,21,0,0,0
7636,15,2,0.5,1.0
7637,22,1,1.0,1.0
7638,19,4,0.5,1.0
7639,34,5,0.8,0.8
7640,11,0,0,0
7641,16,1,1.0,1.0
7642,37,3,0.6666666666666666,0.6666666666666666
7643,23,1,1.0,1.0
7644,15,1,1.0,1.0
7645,11,1,1.0,1.0
7646,13,0,0,0
7647,3,0,0,0
7648,18,2,1.0,1.0
7649,17,3,1.0,1.0
7650,2,0,0,0
7651,5,1,1.0,1.0
7652,6,0,0,0
7653,19,0,0,0
7654,7,0,0,0
7655,9,0,0,0
7656,35,3,0.3333333333333333,1.0
7657,7,1,0.0,0.0
7658,19,1,0.0,0.0
7659,16,1,0.0,1.0
7660,26,4,0.0,0.0
7661,2,0,0,0
7662,7,0,0,0
7663,22,1,1.0,1.0
7664,26,2,1.0,1.0
7665,19,0,0,0
7666,14,0,0,0
7667,6,0,0,0
7668,7,0,0,0
7669,46,1,1.0,1.0
7670,32,0,0,0
7671,9,0,0,0
7672,5,2,1.0,1.0
7673,28,5,1.0,1.0
7674,25,5,1.0,1.0
7675,13,3,1.0,1.0
7676,43,7,0.5714285714285714,0.5714285714285714
7677,19,0,0,0
7678,16,2,1.0,1.0
7679,8,1,1.0,1.0
7680,17,1,1.0,0.0
7681,7,0,0,0
7682,31,2,0.0,0.0
7683,8,1,1.0,1.0
7684,9,0,0,0
7685,65,1,1.0,1.0
7686,17,3,1.0,1.0
7687,6,1,1.0,1.0
7688,7,1,1.0,1.0
7689,7,1,1.0,1.0
7690,45,6,0.8333333333333334,1.0
7691,50,9,1.0,1.0
7692,8,1,1.0,1.0
7693,72,6,1.0,1.0
7694,3,0,0,0
7695,52,10,1.0,0.9
7696,17,3,0.6666666666666666,1.0
7697,3,0,0,0
7698,19,3,0.3333333333333333,0.6666666666666666
7699,17,2,1.0,1.0
7700,14,3,1.0,1.0
7701,22,3,0.3333333333333333,0.0
7702,12,2,1.0,1.0
7703,17,3,1.0,1.0
7704,33,5,0.8,1.0
7705,27,4,0.75,1.0
7706,33,7,0.8571428571428571,0.8571428571428571
7707,34,6,0.6666666666666666,1.0
7708,7,0,0,0
7709,19,0,0,0
7710,26,0,0,0
7711,5,0,0,0
7712,14,0,0,0
7713,8,1,0.0,0.0
7714,28,0,0,0
7715,21,2,1.0,1.0
7716,11,2,1.0,1.0
7717,15,1,1.0,1.0
7718,16,1,0.0,0.0
7719,17,1,0.0,0.0
7720,6,0,0,0
7721,4,0,0,0
7722,11,1,1.0,1.0
7723,26,0,0,0
7724,9,0,0,0
7725,6,0,0,0
7726,14,0,0,0
7727,11,0,0,0
7728,17,0,0,0
7729,10,0,0,0
7730,16,0,0,0
7731,11,0,0,0
7732,10,0,0,0
7733,19,0,0,0
7734,17,0,0,0
7735,45,0,0,0
7736,12,0,0,0
7737,12,0,0,0
7738,16,0,0,0
7739,18,0,0,0
7740,20,0,0,0
7741,5,0,0,0
7742,16,1,0.0,0.0
7743,12,0,0,0
7744,16,2,0.0,1.0
7745,12,0,0,0
7746,3,0,0,0
7747,24,2,0.5,1.0
7748,6,0,0,0
7749,3,0,0,0
7750,9,0,0,0
7751,12,0,0,0
7752,16,2,1.0,1.0
7753,31,2,0.0,0.0
7754,6,0,0,0
7755,5,1,1.0,1.0
7756,20,3,1.0,1.0
7757,13,2,1.0,1.0
7758,33,6,1.0,1.0
7759,18,5,0.8,0.8
7760,18,4,0.75,0.75
7761,34,5,0.6,1.0
7762,14,4,1.0,0.75
7763,11,1,0.0,1.0
7764,3,0,0,0
7765,5,1,0.0,0.0
7766,1,0,0,0
7767,1,0,0,0
7768,1,0,0,0
7769,12,0,0,0
7770,11,1,1.0,1.0
7771,4,0,0,0
7772,13,1,0.0,0.0
7773,19,0,0,0
7774,21,0,0,0
7775,34,0,0,0
7776,27,1,1.0,1.0
7777,33,0,0,0
7778,11,0,0,0
7779,20,0,0,0
7780,22,0,0,0
7781,18,0,0,0
7782,5,0,0,0
7783,11,0,0,0
7784,8,0,0,0
7785,23,1,0.0,1.0
7786,17,1,1.0,0.0
7787,20,0,0,0
7788,6,0,0,0
7789,18,1,0.0,0.0
7790,3,0,0,0
7791,18,0,0,0
7792,12,0,0,0
7793,10,0,0,0
7794,25,1,1.0,1.0
7795,7,0,0,0
7796,15,3,0.6666666666666666,0.6666666666666666
7797,15,0,0,0
7798,25,0,0,0
7799,2,0,0,0
7800,7,0,0,0
7801,8,1,1.0,1.0
7802,14,1,1.0,1.0
7803,2,0,0,0
7804,12,2,0.5,1.0
7805,14,4,1.0,1.0
7806,7,0,0,0
7807,31,0,0,0
7808,5,0,0,0
7809,18,0,0,0
7810,22,1,1.0,1.0
7811,12,0,0,0
7812,14,0,0,0
7813,11,0,0,0
7814,13,0,0,0
7815,19,0,0,0
7816,10,0,0,0
7817,25,2,0.0,0.5
7818,29,3,0.6666666666666666,1.0
7819,46,1,1.0,1.0
7820,11,0,0,0
7821,33,0,0,0
7822,14,1,1.0,0.0
7823,13,1,0.0,0.0
7824,14,3,0.3333333333333333,0.6666666666666666
7825,6,1,0.0,1.0
7826,3,0,0,0
7827,7,0,0,0
7828,11,0,0,0
7829,7,0,0,0
7830,6,0,0,0
7831,3,0,0,0
7832,7,0,0,0
7833,9,0,0,0
7834,7,0,0,0
7835,6,0,0,0
7836,6,1,1.0,1.0
7837,17,0,0,0
7838,13,0,0,0
7839,47,0,0,0
7840,15,0,0,0
7841,61,0,0,0
7842,18,1,0.0,0.0
7843,12,0,0,0
7844,17,1,1.0,1.0
7845,1,0,0,0
7846,27,3,0.6666666666666666,0.6666666666666666
7847,28,3,1.0,1.0
7848,22,2,1.0,0.5
7849,22,0,0,0
7850,30,5,1.0,1.0
7851,11,1,1.0,1.0
7852,20,3,1.0,1.0
7853,16,3,0.6666666666666666,0.3333333333333333
7854,11,1,1.0,1.0
7855,16,1,1.0,1.0
7856,17,2,0.5,1.0
7857,19,2,1.0,1.0
7858,21,3,1.0,1.0
7859,28,2,0.5,0.5
7860,31,5,0.8,0.8
7861,42,11,0.7272727272727273,0.8181818181818182
7862,25,5,0.4,0.4
7863,21,2,1.0,1.0
7864,28,4,0.75,0.5
7865,18,2,1.0,1.0
7866,31,1,0.0,1.0
7867,31,3,0.6666666666666666,1.0
7868,24,3,0.3333333333333333,1.0
7869,14,3,1.0,1.0
7870,44,8,1.0,1.0
7871,15,3,1.0,1.0
7872,29,5,0.8,1.0
7873,36,4,0.75,1.0
7874,45,8,0.875,0.75
7875,10,0,0,0
7876,21,1,1.0,1.0
7877,6,1,0.0,0.0
7878,26,0,0,0
7879,17,0,0,0
7880,21,0,0,0
7881,46,0,0,0
7882,2,1,0.0,0.0
7883,7,1,1.0,1.0
7884,1,0,0,0
7885,18,3,1.0,0.6666666666666666
7886,32,4,0.75,0.75
7887,17,0,0,0
7888,13,1,1.0,1.0
7889,41,3,1.0,0.6666666666666666
7890,11,3,0.0,0.0
7891,33,1,1.0,1.0
7892,4,0,0,0
7893,10,0,0,0
7894,10,1,1.0,1.0
7895,16,1,0.0,1.0
7896,16,1,0.0,1.0
7897,28,0,0,0
7898,15,1,0.0,1.0
7899,29,4,0.75,0.75
7900,41,1,1.0,1.0
7901,10,0,0,0
7902,14,0,0,0
7903,30,5,0.6,0.6
7904,9,2,0.5,0.0
7905,28,0,0,0
7906,11,0,0,0
7907,6,0,0,0
7908,7,0,0,0
7909,14,1,1.0,1.0
7910,1,0,0,0
7911,11,2,1.0,1.0
7912,11,1,1.0,1.0
7913,2,0,0,0
7914,4,0,0,0
7915,5,1,0.0,0.0
7916,1,0,0,0
7917,21,3,1.0,1.0
7918,9,0,0,0
7919,2,0,0,0
7920,22,3,1.0,1.0
7921,20,2,0.5,0.5
7922,18,1,0.0,1.0
7923,10,1,0.0,0.0
7924,11,2,1.0,1.0
7925,27,3,0.0,0.3333333333333333
7926,5,1,0.0,1.0
7927,14,0,0,0
7928,11,1,0.0,1.0
7929,6,0,0,0
7930,24,0,0,0
7931,9,1,1.0,1.0
7932,27,1,1.0,1.0
7933,16,1,1.0,1.0
7934,23,0,0,0
7935,11,0,0,0
7936,8,0,0,0
7937,10,0,0,0
7938,10,0,0,0
7939,17,0,0,0
7940,33,0,0,0
7941,23,1,1.0,1.0
7942,55,3,0.6666666666666666,1.0
7943,15,1,0.0,1.0
7944,20,2,1.0,1.0
7945,43,3,0.6666666666666666,1.0
7946,4,0,0,0
7947,4,0,0,0
7948,9,0,0,0
7949,27,3,0.3333333333333333,0.0
7950,29,1,0.0,1.0
7951,15,0,0,0
7952,37,5,0.6,1.0
7953,17,1,0.0,0.0
7954,29,1,0.0,1.0
7955,24,1,0.0,0.0
7956,23,2,0.0,0.5
7957,9,0,0,0
7958,13,1,0.0,1.0
7959,32,1,1.0,1.0
7960,28,4,0.0,0.75
7961,13,2,0.0,1.0
7962,30,1,0.0,1.0
7963,28,1,1.0,1.0
7964,25,1,1.0,1.0
7965,16,1,1.0,1.0
7966,22,2,1.0,0.5
7967,11,0,0,0
7968,18,2,1.0,0.5
7969,5,1,0.0,0.0
7970,23,4,1.0,1.0
7971,7,0,0,0
7972,27,4,0.5,0.75
7973,6,0,0,0
7974,24,1,0.0,1.0
7975,10,0,0,0
7976,20,1,0.0,1.0
7977,17,2,0.0,0.5
7978,20,1,1.0,1.0
7979,26,0,0,0
7980,11,0,0,0
7981,28,0,0,0
7982,14,0,0,0
7983,20,1,0.0,1.0
7984,31,0,0,0
7985,16,0,0,0
7986,22,0,0,0
7987,24,0,0,0
7988,23,0,0,0
7989,8,1,1.0,1.0
7990,30,0,0,0
7991,11,0,0,0
7992,15,0,0,0
7993,19,0,0,0
7994,32,8,0.75,0.75
7995,23,0,0,0
7996,16,5,1.0,0.8
7997,31,2,0.5,0.5
7998,22,2,0.0,0.0
7999,1,0,0,0
8000,10,3,1.0,1.0
8001,20,1,0.0,0.0
8002,1,1,1.0,0.0
8003,11,2,0.0,0.5
8004,22,0,0,0
8005,14,3,0.6666666666666666,1.0
8006,24,1,0.0,0.0
8007,22,1,1.0,1.0
8008,25,1,1.0,1.0
8009,12,0,0,0
8010,19,0,0,0
8011,20,2,0.0,0.5
8012,27,1,1.0,1.0
8013,28,1,1.0,1.0
8014,5,0,0,0
8015,27,2,0.5,0.5
8016,11,0,0,0
8017,40,2,1.0,0.5
8018,15,1,1.0,1.0
8019,21,0,0,0
8020,14,0,0,0
8021,11,0,0,0
8022,31,0,0,0
8023,6,0,0,0
8024,27,1,1.0,1.0
8025,12,0,0,0
8026,22,0,0,0
8027,17,0,0,0
8028,47,1,1.0,1.0
8029,27,1,1.0,1.0
8030,14,0,0,0
8031,14,0,0,0
8032,22,0,0,0
8033,16,1,1.0,1.0
8034,13,0,0,0
8035,18,1,0.0,0.0
8036,16,0,0,0
8037,15,0,0,0
8038,23,0,0,0
8039,73,1,1.0,1.0
8040,27,1,1.0,1.0
8041,19,1,1.0,1.0
8042,11,0,0,0
8043,9,0,0,0
8044,17,1,1.0,1.0
8045,20,1,0.0,1.0
8046,11,0,0,0
8047,25,0,0,0
8048,19,0,0,0
8049,8,1,1.0,1.0
8050,7,0,0,0
8051,26,0,0,0
8052,26,1,1.0,1.0
8053,2,0,0,0
8054,21,0,0,0
8055,10,0,0,0
8056,8,0,0,0
8057,9,0,0,0
8058,6,0,0,0
8059,36,0,0,0
8060,10,0,0,0
8061,26,0,0,0
8062,16,1,1.0,1.0
8063,19,5,0.4,0.4
8064,30,1,1.0,1.0
8065,17,0,0,0
8066,1,0,0,0
8067,15,0,0,0
8068,1,0,0,0
8069,12,1,0.0,0.0
8070,2,1,1.0,1.0
8071,39,4,0.75,0.5
8072,32,0,0,0
8073,38,1,1.0,1.0
8074,21,0,0,0
8075,13,0,0,0
8076,23,0,0,0
8077,75,3,1.0,1.0
8078,22,1,1.0,1.0
8079,14,0,0,0
8080,36,1,1.0,1.0
8081,25,0,0,0
8082,16,0,0,0
8083,57,1,1.0,1.0
8084,55,4,1.0,1.0
8085,16,0,0,0
8086,43,1,1.0,1.0
8087,20,1,1.0,1.0
8088,8,0,0,0
8089,32,2,0.5,1.0
8090,27,1,1.0,1.0
8091,24,4,0.75,0.75
8092,21,3,0.6666666666666666,0.6666666666666666
8093,10,1,1.0,1.0
8094,23,2,1.0,1.0
8095,34,0,0,0
8096,22,2,0.5,0.5
8097,39,4,0.75,0.75
8098,21,0,0,0
8099,27,0,0,0
8100,19,0,0,0
8101,23,2,0.5,1.0
8102,14,1,1.0,1.0
8103,39,1,1.0,1.0
8104,35,2,1.0,1.0
8105,27,1,0.0,0.0
8106,24,0,0,0
8107,18,1,0.0,1.0
8108,36,1,1.0,1.0
8109,39,5,1.0,0.8
8110,31,2,1.0,1.0
8111,39,2,1.0,0.5
8112,23,3,0.3333333333333333,1.0
8113,41,2,1.0,1.0
8114,17,1,1.0,1.0
8115,33,2,1.0,1.0
8116,11,0,0,0
8117,19,1,1.0,1.0
8118,18,0,0,0
8119,29,0,0,0
8120,27,1,0.0,0.0
8121,33,0,0,0
8122,23,0,0,0
8123,11,0,0,0
8124,24,2,1.0,1.0
8125,25,1,1.0,1.0
8126,6,0,0,0
8127,38,0,0,0
8128,34,0,0,0
8129,22,0,0,0
8130,38,0,0,0
8131,35,1,1.0,1.0
8132,9,1,0.0,1.0
8133,21,1,1.0,1.0
8134,24,0,0,0
8135,16,0,0,0
8136,18,1,1.0,1.0
8137,17,0,0,0
8138,49,6,1.0,0.8333333333333334
8139,47,2,1.0,0.0
8140,42,1,1.0,0.0
8141,23,2,1.0,1.0
8142,16,1,0.0,1.0
8143,44,2,1.0,1.0
8144,25,0,0,0
8145,15,1,0.0,1.0
8146,15,1,0.0,0.0
8147,28,1,1.0,1.0
8148,15,1,0.0,1.0
8149,17,0,0,0
8150,10,1,0.0,1.0
8151,57,2,0.5,0.5
8152,41,3,1.0,1.0
8153,16,1,1.0,1.0
8154,31,0,0,0
8155,45,0,0,0
8156,25,0,0,0
8157,13,0,0,0
8158,14,3,0.3333333333333333,0.6666666666666666
8159,5,1,0.0,0.0
8160,23,3,0.3333333333333333,0.3333333333333333
8161,24,3,1.0,1.0
8162,9,0,0,0
8163,23,4,0.5,0.75
8164,48,5,0.8,0.8
8165,9,0,0,0
8166,13,0,0,0
8167,20,2,1.0,1.0
8168,9,2,0.5,1.0
8169,31,3,1.0,1.0
8170,39,5,0.4,0.6
8171,22,1,1.0,1.0
8172,37,1,1.0,1.0
8173,17,2,1.0,1.0
8174,9,2,0.5,1.0
8175,25,2,1.0,1.0
8176,33,3,1.0,1.0
8177,20,1,1.0,1.0
8178,14,1,1.0,1.0
8179,34,4,1.0,1.0
8180,14,1,0.0,0.0
8181,30,2,1.0,1.0
8182,8,1,1.0,1.0
8183,37,3,1.0,1.0
8184,24,1,1.0,1.0
8185,41,0,0,0
8186,17,1,1.0,1.0
8187,18,0,0,0
8188,16,1,1.0,1.0
8189,13,0,0,0
8190,19,0,0,0
8191,32,0,0,0
8192,19,0,0,0
8193,27,0,0,0
8194,12,0,0,0
8195,1,0,0,0
8196,16,4,0.5,0.5
8197,23,4,0.75,0.75
8198,13,2,1.0,0.5
8199,1,0,0,0
8200,11,3,0.3333333333333333,0.6666666666666666
8201,15,2,0.5,0.5
8202,15,3,0.6666666666666666,1.0
8203,36,2,1.0,1.0
8204,36,3,0.6666666666666666,0.6666666666666666
8205,28,0,0,0
8206,16,0,0,0
8207,34,2,0.5,0.5
8208,16,1,1.0,1.0
8209,13,0,0,0
8210,23,0,0,0
8211,63,2,0.5,1.0
8212,20,3,1.0,1.0
8213,5,0,0,0
8214,16,2,1.0,1.0
8215,27,0,0,0
8216,15,1,0.0,0.0
8217,13,0,0,0
8218,27,3,0.0,0.3333333333333333
8219,36,3,1.0,1.0
8220,70,2,0.5,0.5
8221,20,0,0,0
8222,9,1,1.0,1.0
8223,9,2,0.0,0.5
8224,22,0,0,0
8225,9,0,0,0
8226,25,1,1.0,1.0
8227,1,0,0,0
8228,16,1,0.0,0.0
8229,17,1,1.0,1.0
8230,1,1,0.0,0.0
8231,20,3,0.6666666666666666,0.6666666666666666
8232,17,1,1.0,1.0
8233,13,0,0,0
8234,98,0,0,0
8235,38,0,0,0
8236,86,7,0.5714285714285714,0.7142857142857143
8237,30,2,1.0,1.0
8238,56,0,0,0
8239,74,2,1.0,1.0
8240,32,1,1.0,1.0
8241,51,2,0.5,0.5
8242,38,0,0,0
8243,6,0,0,0
8244,37,0,0,0
8245,98,0,0,0
8246,75,0,0,0
8247,61,0,0,0
8248,7,0,0,0
8249,88,0,0,0
8250,104,2,0.0,0.5
8251,94,0,0,0
8252,36,0,0,0
8253,79,1,1.0,1.0
8254,38,0,0,0
8255,7,0,0,0
8256,13,2,0.5,1.0
8257,5,1,1.0,0.0
8258,5,0,0,0
8259,3,0,0,0
8260,3,0,0,0
8261,3,0,0,0
